id_lattes,name,major_area,area,descendants,fecundity,fertility,cousins,generations,relationships,genealogical_index
7550278243707140,j m p ribeiro,ciencias humanas,educação,0,0,0,1081,0,0,0
9283123237866240,c m d s moraes,ciencias sociais aplicadas,turismo,0,0,0,106,0,0,0
709436557860479,t b fernandes,engenharias,engenharia de produção,0,0,0,955,0,0,0
2652300575555303,r j a rodrigues,,,0,0,0,221,0,0,0
4659184978980712,s m s trotte,ciencias humanas,educação,0,0,0,135,0,0,0
4327033193493207,v c d s ferreira,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,153,0,0,0
10494886,r hermann,,,0,0,0,303,0,0,0
7033190348496522,a a d santos,,,0,0,0,86,0,0,0
3830679593365670,c c b alves,ciencias humanas,educação,0,0,0,8,0,0,0
2138775816114819,t a n piotto,linguistica letras e artes,letras,0,0,0,64,0,0,0
1304094184899871,s c a domingues,ciencias humanas,psicologia,0,0,0,1285,0,0,0
10005602,a nogueira,,,0,0,0,0,0,0,0
10431440,n s moras,,,0,0,0,130,0,0,0
4498693806475579,p m m diniz,ciencias biologicas,bioquímica,0,0,0,382,0,0,0
10263662,j p d v leitao,,,0,0,0,53,0,0,0
8050417522627614,m l p b d toledo,ciencias humanas,educação,0,0,0,403,0,0,0
6827779296940963,m t f albano,,,0,0,0,552,0,0,0
10040556,a t freire,,,0,0,0,123,0,0,0
6018335761029207,d x araujo,ciencias biologicas,botânica,0,0,0,70,0,0,0
8484357128837617,l m c machado,ciencias humanas,antropologia,0,0,0,33,0,0,0
3144906189806478,s a p zakia,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,239,0,0,0
2702012243536784,r f costa,ciencias humanas,educação,0,0,0,720,0,0,0
9771539521933916,e m brandao,ciencias humanas,psicologia,0,0,0,301,0,0,0
2767978318336413,f d a a p filho,ciencias humanas,psicologia,0,0,0,210,0,0,0
4984485584559358,w d m vaz,ciencias humanas,psicologia,0,0,0,147,0,0,0
1254442940134548,t g rodrigues,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,34,0,0,0
10397266,m kolhrauchs,,,0,0,0,533,0,0,0
8239780285005636,f f d santos,ciencias humanas,história,0,0,0,190,0,0,0
10226172,h l lenzi,,,0,0,0,10,0,0,0
9395514914006549,o r d a ii,engenharias,engenharia de produção,0,0,0,106,0,0,0
6356164559518367,d d o pessoa,ciencias biologicas,biotecnologia,0,0,0,239,0,0,0
9075901660294037,s pacheco,ciencias humanas,ciência política,0,0,0,2530,0,0,0
9405450012585004,d g chaves,,,0,0,0,318,0,0,0
3989284326828022,m a r d santos,ciencias exatas e da terra,ciência da computação,0,0,0,260,0,0,0
1437441483729960,a v d s filho,ciencias humanas,filosofia,3,3,0,165,1,3,0
8096390050091619,d c abreu,ciencias biologicas,zoologia,0,0,0,48,0,0,0
10448728,p f pereira,,,0,0,0,16,0,0,0
5266536190627028,b f viana,ciencias da saude,nutrição,0,0,0,243,0,0,0
10322106,l s h d melo,,,0,0,0,615,0,0,0
2494947724060172,v b a filho,ciencias sociais aplicadas,administração,0,0,0,158,0,0,0
3806421645328064,o a d a camara,,,0,0,0,46,0,0,0
8436025847778728,h r viana,ciencias sociais aplicadas,direito,0,0,0,532,0,0,0
808260669385953,c g d s pereira,ciencias da saude,nutrição,0,0,0,67,0,0,0
10563398,v n v orellana,,,0,0,0,38,0,0,0
10179294,f g d silva,,,0,0,0,77,0,0,0
10530043,s n s maeda,,,0,0,0,39,0,0,0
2531213052808671,m v d santos,ciencias da saude,odontologia,0,0,0,20,0,0,0
145596184261075,m b d santos,ciencias exatas e da terra,oceanografia,0,0,0,35,0,0,0
9419807110128153,c g a junior,ciencias humanas,geografia,0,0,0,248,0,0,0
9182688702611043,e f d e santo,ciencias agrarias,medicina veterinária,0,0,0,298,0,0,0
4355760947762724,r d a r filho,ciencias sociais aplicadas,administração,0,0,0,103,0,0,0
10336956,l m a palma,,,0,0,0,16,0,0,0
5074308394339486,j a m novaes,,,0,0,0,411,0,0,0
745618449564814,m f curi,engenharias,engenharia mecânica,0,0,0,30,0,0,0
6266614546825438,c d p carvalho,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,273,0,0,0
3499355420569226,d i c quezada,ciencias humanas,antropologia,0,0,0,313,0,0,0
9578281706963588,m t funai,ciencias sociais aplicadas,administração,0,0,0,344,0,0,0
8261828162602079,m g aguilar,ciencias sociais aplicadas,direito,0,0,0,391,0,0,0
8956365866852696,n c d s nina,ciencias agrarias,agronomia,0,0,0,80,0,0,0
10181541,f d a abreu,,,0,0,0,63,0,0,0
1780181168163519,e s cavalcante,ciencias agrarias,zootecnia,0,0,0,0,0,0,0
10124386,d mclean,,,0,0,0,188,0,0,0
8413540970165164,a s baldan,ciencias humanas,filosofia,0,0,0,7,0,0,0
5282912733531690,a c m neto,ciencias exatas e da terra,matemática,40,23,6,203,2,40,2
10318144,l p amaral,,,0,0,0,90,0,0,0
1512231822679724,a p j maria,ciencias agrarias,medicina veterinária,0,0,0,55,0,0,0
1054067067029250,b c ribeiro,ciencias sociais aplicadas,direito,0,0,0,565,0,0,0
10384402,m l callandro,,,0,0,0,831,0,0,0
1008972692243920,l d s ibeiro,engenharias,engenharia civil,0,0,0,367,0,0,0
1528784428317428,m s marques,ciencias sociais aplicadas,direito,0,0,0,1088,0,0,0
8638968121569116,e m moraes,ciencias humanas,educação,0,0,0,296,0,0,0
7732719007360543,l e andrade,ciencias biologicas,botânica,2,2,0,258,1,2,0
1417337447633168,m a clemente,,,0,0,0,44,0,0,0
875241084102716,a d a carneiro,,,0,0,0,37,0,0,0
10559660,v m vieira,,,0,0,0,186,0,0,0
3416622104226988,d m d s furtado,ciencias exatas e da terra,química,0,0,0,260,0,0,0
3630196615357854,r d s ramos,ciencias agrarias,medicina veterinária,0,0,0,57,0,0,0
10565560,v d l nakazato,,,0,0,0,193,0,0,0
1650099928615058,m d f a d s araujo,engenharias,engenharia civil,0,0,0,92,0,0,0
2971617197116518,j f keffer,,,0,0,0,195,0,0,0
1526990190751854,m a serafini,ciencias agrarias,zootecnia,0,0,0,715,0,0,0
5014683150180730,a t s e diogo,ciencias da saude,odontologia,0,0,0,59,0,0,0
2229252131317138,r m d souza,ciencias exatas e da terra,matemática,1,1,0,35,1,1,0
1655803577365494,c a d arruda,,,0,0,0,85,0,0,0
3531977598385771,m mochizuki,ciencias da saude,medicina,0,0,0,4,0,0,0
4560800043477075,s g ferreira,ciencias da saude,medicina,0,0,0,18,0,0,0
184424645432858,e a tannuri,engenharias,,17,17,0,47,1,17,0
790374497878067,b r cordeiro,ciencias da saude,enfermagem,0,0,0,289,0,0,0
1515433725914811,a c o d santos,ciencias sociais aplicadas,comunicação,14,14,0,325,1,14,0
10399925,m d silva,,,0,0,0,345,0,0,0
8837464200596749,c a oliveira,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,215,0,0,0
3270814551206587,f p peixoto,ciencias biologicas,ecologia,0,0,0,197,0,0,0
1406099487936039,g garcia,ciencias exatas e da terra,química,0,0,0,164,0,0,0
3311154033645722,b behramand,,,0,0,0,41,0,0,0
4622667483755571,a c s xerxenesky,linguistica letras e artes,letras,0,0,0,528,0,0,0
9382345440242530,p s knittel,ciencias biologicas,bioquímica,0,0,0,306,0,0,0
10238344,i g komeroski,,,0,0,0,2,0,0,0
10089533,c a h silva,,,0,0,0,2060,0,0,0
10182018,f galdino,,,0,0,0,189,0,0,0
4320403072296521,b s p d melo,ciencias sociais aplicadas,comunicação,0,0,0,495,0,0,0
9910485947432977,m g curty,ciencias sociais aplicadas,administração,0,0,0,30,0,0,0
6267235432651093,r t r bezerra,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,286,0,0,0
1520983647863190,l b d leon,,,0,0,0,24,0,0,0
4998541124557819,a c silva,ciencias humanas,educação,0,0,0,871,0,0,0
6458254104329870,m spekken,ciencias agrarias,engenharia agrícola,0,0,0,79,0,0,0
10379404,m f d a veloso,,,0,0,0,230,0,0,0
1470262794985280,w w brenuvida,,,0,0,0,68,0,0,0
6039087439070716,a p d santos,ciencias agrarias,recursos pesqueiros e engenharia de pesca,0,0,0,12,0,0,0
8965029604263226,m d r f guimaraes,ciencias agrarias,agronomia,0,0,0,50,0,0,0
9114755427100837,s g borella,linguistica letras e artes,letras,0,0,0,160,0,0,0
9809880733925445,r c m r toledo,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,0,0,0,0
974884641870088,f p p leite,ciencias exatas e da terra,oceanografia,136,28,4,100,3,137,4
9206947061947088,c f d nascimento,ciencias humanas,geografia,0,0,0,1270,0,0,0
9806657677353091,w j silva,ciencias exatas e da terra,ciência da computação,0,0,0,168,0,0,0
10356707,m v luz,,,0,0,0,74,0,0,0
8934199177420019,e u d lima,ciencias humanas,educação,0,0,0,18,0,0,0
10204533,g f domingues,,,0,0,0,74,0,0,0
10312558,l g batista,,,0,0,0,282,0,0,0
9447533999103310,r c d silva,ciencias humanas,educação,0,0,0,967,0,0,0
3911048775853689,m d g oliveira,engenharias,engenharia mecânica,0,0,0,943,0,0,0
1641262740001763,a c l guedes,,,0,0,0,256,0,0,0
10047286,a r plastino,,,0,0,0,84,0,0,0
9021281284310269,m nielsen,ciencias exatas e da terra,física,36,14,2,0,3,37,2
5055317600963594,c b d santos,linguistica letras e artes,artes,0,0,0,109,0,0,0
10199009,g g d salvo,,,0,0,0,261,0,0,0
9296842557211977,l d o fernandes,ciencias humanas,educação,0,0,0,986,0,0,0
10141065,e m bejarano,,,0,0,0,5,0,0,0
9388345432252862,a d s oliveira,ciencias biologicas,biologia geral,0,0,0,143,0,0,0
10003921,a c n d s neto,,,0,0,0,22,0,0,0
4454017616574035,r a scalquette,ciencias humanas,história,0,0,0,1783,0,0,0
8208502078802716,r rossetto,ciencias humanas,filosofia,0,0,0,361,0,0,0
8309563814281866,m c d c c d azevedo,linguistica letras e artes,artes,15,14,1,87,2,15,1
4124140565963741,m m ferrari,ciencias sociais aplicadas,economia,0,0,0,115,0,0,0
2313214457077637,l c caetano,ciencias humanas,educação,0,0,0,50,0,0,0
1162247534435007,a f d silva,ciencias biologicas,genética,1,1,0,0,1,1,0
3249387643764734,g l d s meira,ciencias da saude,nutrição,0,0,0,131,0,0,0
10439968,o mendonca,,,0,0,0,208,0,0,0
5566817045670053,g f soares,ciencias sociais aplicadas,administração,0,0,0,91,0,0,0
10026977,a salman,,,0,0,0,14,0,0,0
9674615367140379,l c d o ferreira,ciencias humanas,filosofia,0,0,0,271,0,0,0
6429450331961359,d m o b d silva,ciencias sociais aplicadas,economia,0,0,0,15,0,0,0
9703306021572261,t f d luz,ciencias humanas,história,0,0,0,62,0,0,0
989260090585179,t a d m medeiros,ciencias biologicas,ecologia,0,0,0,32,0,0,0
10132875,d p madella,,,0,0,0,82,0,0,0
91684071209689,e goraieb,,,0,0,0,204,0,0,0
7228371339531651,f mauri,engenharias,engenharia elétrica,0,0,0,237,0,0,0
9798798275653601,j j d c monguilhott,ciencias da saude,enfermagem,0,0,0,364,0,0,0
5095922628876092,r c batista,ciencias exatas e da terra,astronomia,0,0,0,178,0,0,0
4755853849436414,a f s macedo,linguistica letras e artes,letras,0,0,0,185,0,0,0
1400700238188947,l j d oliveira,ciencias sociais aplicadas,arquitetura e urbanismo,0,0,0,0,0,0,0
10431301,n j f d pinho,,,0,0,0,553,0,0,0
10326035,l l marum,,,0,0,0,51,0,0,0
1616054285853488,g h t d patrocinio,ciencias humanas,ciência política,0,0,0,0,0,0,0
10244863,j e j rapozo,,,0,0,0,1073,0,0,0
5759623883813822,a t d moraes,ciencias sociais aplicadas,comunicação,2,2,0,498,1,2,0
7423220272685002,v d r v doellinger,ciencias exatas e da terra,probabilidade e estatística,0,0,0,126,0,0,0
10125001,d s maron,,,0,0,0,332,0,0,0
4114736248263579,l e mccleary,linguistica letras e artes,lingüística,27,14,1,1306,2,27,1
5437989681093332,j a b garcia,,,0,0,0,141,0,0,0
2528969625695006,s d a e silva,ciencias exatas e da terra,matemática,0,0,0,252,0,0,0
7580163554218953,m a n pontes,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,0,0,0,0
750045818713177,r d p l marconi,ciencias exatas e da terra,física,0,0,0,39,0,0,0
1381642072202709,m d r d santos,,,0,0,0,760,0,0,0
1448154911937375,s j e souza,ciencias humanas,psicologia,140,32,5,714,4,140,5
10088036,c r dalke,,,0,0,0,391,0,0,0
6511537857432096,r j o costa,ciencias biologicas,farmacologia,0,0,0,39,0,0,0
64147274854057,a c d albuquerque,ciencias da saude,saúde coletiva,0,0,0,187,0,0,0
6738485155904935,a r fernandes,ciencias sociais aplicadas,administração,0,0,0,156,0,0,0
7563630508286403,j m d a c junior,ciencias humanas,história,0,0,0,67,0,0,0
10057246,a s neto,,,0,0,0,206,0,0,0
4010431440220225,b j d carvalho,ciencias biologicas,imunologia,0,0,0,197,0,0,0
10025897,a s e silva,,,0,0,0,421,0,0,0
10580067,z z virgolino,,,0,0,0,111,0,0,0
1437906021799282,c l goulart,ciencias biologicas,bioquímica,0,0,0,510,0,0,0
10117506,d m rocha,,,0,0,0,356,0,0,0
5495138429428194,s bongiovanni,ciencias exatas e da terra,geociências,0,0,0,104,0,0,0
9870561480867001,d s v d sousa,engenharias,engenharia civil,0,0,0,560,0,0,0
3094082457111362,r p g machado,,,0,0,0,91,0,0,0
8042544150653096,m gazzetta,ciencias exatas e da terra,matemática,0,0,0,0,0,0,0
3252901956002280,b p d silva,ciencias biologicas,microbiologia,0,0,0,121,0,0,0
4992563748465949,d m f leite,linguistica letras e artes,artes,0,0,0,74,0,0,0
2013700592454271,m a baller,ciencias agrarias,zootecnia,0,0,0,55,0,0,0
10500444,r f dutra,,,0,0,0,329,0,0,0
7725723209566160,f f freitas,ciencias biologicas,fisiologia,0,0,0,32,0,0,0
2608297790936880,c s paim,ciencias da saude,saúde coletiva,0,0,0,325,0,0,0
5855824913504182,d j francisco,ciencias humanas,educação,0,0,0,134,0,0,0
1265229132135721,c a s d amaral,ciencias humanas,ciência política,0,0,0,0,0,0,0
3091808838904872,f c machado,ciencias sociais aplicadas,direito,0,0,0,0,0,0,0
2494275533848200,v r d silva,ciencias humanas,educação,0,0,0,394,0,0,0
2483458145895884,m l eichler,ciencias humanas,psicologia,16,16,0,709,1,16,0
8472180909745390,g a penasso,linguistica letras e artes,letras,0,0,0,0,0,0,0
6425073075811847,m r piccilli,engenharias,engenharia de materiais e metalúrgica,0,0,0,811,0,0,0
8397513482369217,c lago,ciencias sociais aplicadas,comunicação,0,0,0,1039,0,0,0
1194232026628356,a j s lima,,,0,0,0,1140,0,0,0
9783490406761138,d f d carvalho,ciencias biologicas,farmacologia,0,0,0,427,0,0,0
893365118847070,a l fraga,ciencias agrarias,zootecnia,0,0,0,812,0,0,0
2133864300816072,j d s ferreira,engenharias,engenharia química,0,0,0,1088,0,0,0
10083414,c a d a dutra,,,0,0,0,45,0,0,0
6311274050600328,a p d souza,linguistica letras e artes,letras,0,0,0,770,0,0,0
10171430,f l silva,,,0,0,0,384,0,0,0
10412055,m frighetto,,,0,0,0,65,0,0,0
6385441627877147,m f v esteves,ciencias da saude,enfermagem,0,0,0,279,0,0,0
946983416166016,r barbosa,ciencias sociais aplicadas,direito,0,0,0,1413,0,0,0
408321083175019,e s ramos,ciencias da saude,medicina,46,29,3,22,2,46,2
3298521301507257,f f d cunha,ciencias agrarias,engenharia agrícola,9,9,0,1031,1,9,0
5843671771743919,g b veloso,ciencias sociais aplicadas,direito,1,1,0,0,1,1,0
10037401,a d j sotero,,,0,0,0,146,0,0,0
10403547,m l t feitosa,,,0,0,0,43,0,0,0
1602635349379495,b s zambiasi,ciencias da saude,odontologia,0,0,0,155,0,0,0
2104164961127028,i l l andrade,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,207,0,0,0
5470837754775812,l santana,ciencias da saude,farmácia,0,0,0,0,0,0,0
3715327218473423,c m diogenes,ciencias sociais aplicadas,direito,0,0,0,301,0,0,0
3031190011073528,a f pasquino,ciencias biologicas,zoologia,0,0,0,573,0,0,0
5068663948354179,m m d maffi,ciencias humanas,educação,0,0,0,70,0,0,0
1678613581879501,a m e d andrea,ciencias exatas e da terra,probabilidade e estatística,0,0,0,143,0,0,0
1282718151277743,c e cantarelli,engenharias,engenharia elétrica,0,0,0,1546,0,0,0
3742096212976615,c g p dias,ciencias humanas,história,0,0,0,564,0,0,0
1148794578246057,m i funez,ciencias biologicas,farmacologia,5,5,0,99,1,5,0
10428028,n a o cabral,,,0,0,0,16,0,0,0
10430742,n c hansen,,,0,0,0,94,0,0,0
10565993,v d p d senna,,,0,0,0,453,0,0,0
5992445015974705,k m vieira,ciencias exatas e da terra,ciência da computação,0,0,0,121,0,0,0
4667676619370758,w j a d santos,ciencias biologicas,genética,0,0,0,222,0,0,0
948629282239277,m a c junior,ciencias exatas e da terra,geociências,0,0,0,90,0,0,0
3098057954850683,s m s cinque,ciencias biologicas,imunologia,0,0,0,165,0,0,0
10445893,p p montenegro,,,0,0,0,13,0,0,0
5418595048700000,a p p sales,ciencias da saude,fonoaudiologia,0,0,0,650,0,0,0
10412453,m d s campos,,,0,0,0,311,0,0,0
10108828,c piletti,,,0,0,0,111,0,0,0
8237350541071099,l bassani,ciencias da saude,nutrição,0,0,0,105,0,0,0
866263525787940,s h g tenan,ciencias humanas,psicologia,0,0,0,43,0,0,0
7493825170289056,m c c bergonso,linguistica letras e artes,artes,0,0,0,12,0,0,0
9491856354971043,a s santos,,,0,0,0,635,0,0,0
9376381443112714,l c bollick,ciencias sociais aplicadas,administração,0,0,0,317,0,0,0
8793858524973183,c m d oliveira,ciencias agrarias,medicina veterinária,0,0,0,388,0,0,0
2554948707117839,i c novaes,ciencias humanas,educação,5,5,0,113,1,5,0
5653006690809689,p j s m pinto,ciencias humanas,história,0,0,0,0,0,0,0
8144035392428353,g v v varas,ciencias humanas,psicologia,0,0,0,0,0,0,0
2984827105292034,r f machado,outros,defesa,0,0,0,40,0,0,0
4468587559731879,a t v d costa,ciencias exatas e da terra,química,0,0,0,121,0,0,0
7893359166241842,m q zattoni,ciencias da saude,fonoaudiologia,0,0,0,1787,0,0,0
4903340484064119,j e filho,ciencias da saude,medicina,0,0,0,94,0,0,0
5615913960410134,c d c wyrepkowski,ciencias biologicas,biotecnologia,0,0,0,345,0,0,0
5983207141575742,p d t d c peixoto,ciencias da saude,saúde coletiva,0,0,0,1613,0,0,0
10277725,j c filho,,,0,0,0,143,0,0,0
10117619,d d o rosas,,,0,0,0,34,0,0,0
10451056,p c b candal,,,0,0,0,56,0,0,0
4741323249799626,c r p ferreira,ciencias da saude,fisioterapia e terapia ocupacional,0,0,0,274,0,0,0
6353037041684983,m v gregolin,ciencias humanas,educação,2,2,0,1736,1,2,0
9425868468428129,m l n d morais,ciencias sociais aplicadas,comunicação,0,0,0,0,0,0,0
2797034789511290,c l d santos,ciencias humanas,psicologia,0,0,0,0,0,0,0
10105341,c c b d m medeiros,,,0,0,0,154,0,0,0
2578610323684346,c b v neto,ciencias exatas e da terra,geociências,0,0,0,20,0,0,0
7526920008822072,a f amaral,ciencias biologicas,bioquímica,0,0,0,43,0,0,0
10149976,e m d souza,,,0,0,0,583,0,0,0
10398345,m m campos,,,0,0,0,337,0,0,0
10044507,a m d moura,,,0,0,0,94,0,0,0
2451417122960206,s s andrade,ciencias humanas,educação,0,0,0,260,0,0,0
8691251635146768,d b d silveira,ciencias sociais aplicadas,direito,10,10,0,276,1,10,0
7280944542950764,i l a ribeiro,ciencias da saude,odontologia,0,0,0,185,0,0,0
4056268670900854,l v d souza,ciencias exatas e da terra,matemática,7,7,0,445,1,7,0
9800435448983618,e s v marques,,,0,0,0,427,0,0,0
9178926113284584,f m r silva,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,60,0,0,0
10075001,b a ramos,,,0,0,0,235,0,0,0
10180322,f estela,,,0,0,0,126,0,0,0
6185794591109694,s c l mesquita,ciencias sociais aplicadas,direito,0,0,0,228,0,0,0
2433346477178322,l p d s negreiros,ciencias da saude,medicina,0,0,0,49,0,0,0
9198865955620713,s t camargos,ciencias da saude,medicina,1,1,0,299,1,1,0
2876009087497047,a p d s andrade,ciencias agrarias,recursos florestais e engenharia florestal,0,0,0,845,0,0,0
736022476686883,t p t costa,ciencias da saude,saúde coletiva,0,0,0,68,0,0,0
10411955,m c d melo,,,0,0,0,99,0,0,0
4716112451098115,m f d sousa,ciencias sociais aplicadas,economia,0,0,0,47,0,0,0
10176333,f e miraglia,,,0,0,0,2,0,0,0
10278214,j d p a d castro,,,0,0,0,60,0,0,0
10308726,l l silva,,,0,0,0,83,0,0,0
7821191273927058,m e r d souza,ciencias humanas,filosofia,0,0,0,89,0,0,0
10419400,m c t c signorelli,,,0,0,0,128,0,0,0
10073499,b d rodrigues,,,0,0,0,353,0,0,0
5910060251900323,b l r d t piza,linguistica letras e artes,artes,0,0,0,0,0,0,0
9452636688754076,v g fantini,ciencias sociais aplicadas,direito,0,0,0,85,0,0,0
8907665683033884,j g d s junior,ciencias exatas e da terra,ciência da computação,0,0,0,147,0,0,0
10513043,s m d marengo,,,0,0,0,150,0,0,0
5219285662198512,j r d s machado,ciencias da saude,medicina,0,0,0,28,0,0,0
2573297588852274,k a carvalho,engenharias,engenharia química,0,0,0,5,0,0,0
2209921227037941,s miorelli,ciencias agrarias,ciência e tecnologia de alimentos,0,0,0,253,0,0,0
804094119521455,j g munoz,linguistica letras e artes,artes,1,1,0,336,1,1,0
8080744945770766,s cohen,linguistica letras e artes,artes,8,8,0,8,1,8,0
963050255522277,j a s bulcao,ciencias da saude,saúde coletiva,0,0,0,86,0,0,0
2257192938574699,a l d giraldi,ciencias sociais aplicadas,administração,0,0,0,0,0,0,0
4615804821682933,j r d santos,ciencias biologicas,zoologia,0,0,0,327,0,0,0
7319946726547655,g p barbosa,linguistica letras e artes,letras,0,0,0,26,0,0,0
8010137136950244,e g f filho,,,0,0,0,145,0,0,0
9912741971521222,t r l fonseca,ciencias sociais aplicadas,economia,0,0,0,19,0,0,0
10085056,c e stival,,,0,0,0,41,0,0,0
9431836740556144,s r mendes,ciencias humanas,história,0,0,0,135,0,0,0
10148125,e m bueno,,,0,0,0,63,0,0,0
7165937202170185,m f basso,ciencias agrarias,agronomia,0,0,0,206,0,0,0
9587301309500169,a c g d s s moreira,ciencias sociais aplicadas,serviço social,0,0,0,1034,0,0,0
1485282604801410,a vistue,ciencias humanas,psicologia,0,0,0,530,0,0,0
8777824374786398,n d d s moura,ciencias exatas e da terra,matemática,0,0,0,35,0,0,0
8513927417598287,v s galletti,ciencias biologicas,ecologia,0,0,0,151,0,0,0
3204512494420226,i heineck,ciencias da saude,farmácia,21,21,0,80,1,21,0
8155262889913559,i m m d barbosa,ciencias sociais aplicadas,direito,0,0,0,501,0,0,0
4601576182498412,e k d maria,ciencias da saude,farmácia,0,0,0,84,0,0,0
4579846888128817,a e jansen,ciencias sociais aplicadas,administração,0,0,0,0,0,0,0
272117988056594,r t sekiguchi,ciencias da saude,odontologia,0,0,0,50,0,0,0
984332947481097,f o d silva,outros,divulgação científica,0,0,0,0,0,0,0
836395293549860,j c martins,ciencias humanas,filosofia,0,0,0,0,0,0,0
10274432,j amancio,,,0,0,0,380,0,0,0
3291408982580403,a d l barbosa,ciencias humanas,educação,0,0,0,221,0,0,0
10059479,a ciriaco,,,0,0,0,43,0,0,0
893621842906330,c p favaro,engenharias,engenharia química,0,0,0,73,0,0,0
8871062381656791,m v soares,linguistica letras e artes,artes,23,15,2,161,2,23,2
7257708187098913,s s m mesquita,linguistica letras e artes,letras,0,0,0,7,0,0,0
8056058621708565,s b santos,ciencias humanas,história,0,0,0,229,0,0,0
1972734433460838,r f lopes,engenharias,engenharia elétrica,4,4,0,172,1,4,0
3397790544599903,e l d oliveira,ciencias agrarias,agronomia,0,0,0,0,0,0,0
9730031591093628,s b b barbosa,ciencias da saude,nutrição,0,0,0,20,0,0,0
8294628183912427,a m d jesus,ciencias agrarias,agronomia,0,0,0,70,0,0,0
10559098,v r d a v biojone,,,0,0,0,192,0,0,0
8197188649466416,c p gaglianone,ciencias da saude,nutrição,0,0,0,320,0,0,0
5269502191507628,m d c alves,,,0,0,0,268,0,0,0
10181921,f f prestes,,,0,0,0,24,0,0,0
7448320286857569,l c s filho,ciencias da saude,nutrição,0,0,0,204,0,0,0
8244310511242836,r o d rego,ciencias agrarias,medicina veterinária,0,0,0,208,0,0,0
7509826145495137,m j schneider,ciencias biologicas,ecologia,0,0,0,658,0,0,0
7393258577717586,r d r coelho,ciencias biologicas,ecologia,0,0,0,2,0,0,0
224282537985311,d n goncalves,ciencias sociais aplicadas,comunicação,0,0,0,747,0,0,0
3036910789502625,m k f alves,ciencias humanas,ciência política,0,0,0,245,0,0,0
10022914,a r d rosario,,,0,0,0,101,0,0,0
6458276396685083,o j p neto,ciencias da saude,odontologia,1,1,0,280,1,1,0
1658874897387043,c m b d fonseca,ciencias agrarias,recursos florestais e engenharia florestal,0,0,0,177,0,0,0
2582084888410031,l sene,ciencias biologicas,microbiologia,5,5,0,791,1,5,0
5063362213240692,z b d oliveira,linguistica letras e artes,letras,0,0,0,44,0,0,0
4451525809259841,b p heyne,ciencias sociais aplicadas,economia,0,0,0,0,0,0,0
6392164121572287,m hjalmdahl,engenharias,engenharia de transportes,0,0,0,0,0,0,0
5512889753290624,r r antunes,,,32,32,0,85,1,32,0
5140532435013376,t p muniz,ciencias biologicas,ecologia,0,0,0,312,0,0,0
9434337886032112,m a r verthein,ciencias humanas,psicologia,2,2,0,56,1,2,0
9121083129505538,e r soares,ciencias agrarias,agronomia,0,0,0,217,0,0,0
10475593,r c teixeira,,,0,0,0,114,0,0,0
4040517638433590,r d a weimer,ciencias humanas,história,0,0,0,880,0,0,0
7494834418602532,a r g junior,ciencias humanas,antropologia,294,17,7,40,4,294,5
5894335157244028,f c tomasini,ciencias sociais aplicadas,administração,0,0,0,0,0,0,0
8793661579762486,r t d oliveira,ciencias sociais aplicadas,direito,5,5,0,1339,1,5,0
5851526979846674,s r rett,ciencias sociais aplicadas,administração,0,0,0,146,0,0,0
8383593657128860,j c b v silva,ciencias agrarias,agronomia,0,0,0,562,0,0,0
5457169156572232,f s vidal,ciencias exatas e da terra,ciência da computação,0,0,0,40,0,0,0
5116353970555571,m t d cardozo,ciencias humanas,educação,0,0,0,1063,0,0,0
5539599537097451,p a c rosas,engenharias,engenharia elétrica,14,14,0,8,1,14,0
6266219610220883,d t monteiro,ciencias humanas,psicologia,0,0,0,854,0,0,0
10186220,f v d silva,,,0,0,0,498,0,0,0
10373755,m d g guedes,,,0,0,0,0,0,0,0
5806685297750558,l v costa,ciencias agrarias,zootecnia,0,0,0,120,0,0,0
4220304170131794,a c b barbosa,ciencias biologicas,genética,0,0,0,336,0,0,0
5749943743408689,s m s fagundes,ciencias da saude,saúde coletiva,0,0,0,711,0,0,0
7070550495954879,a f zangirolamo,ciencias biologicas,imunologia,0,0,0,135,0,0,0
4330627791502658,v castellano,linguistica letras e artes,artes,0,0,0,119,0,0,0
6927386991743899,s s markuschower,ciencias humanas,psicologia,0,0,0,1043,0,0,0
4775469874536094,r hoffmann,,,0,0,0,752,0,0,0
10148453,e portolan,,,0,0,0,40,0,0,0
9611837159894241,f h bartoloni,ciencias exatas e da terra,química,4,4,0,120,1,4,0
1175517890847160,s habu,,,0,0,0,59,0,0,0
7646193734918354,w b neto,ciencias exatas e da terra,química,13,13,0,412,1,13,0
2318165139076958,r d freire,,,0,0,0,24,0,0,0
4080480318705097,r d c v ferreira,ciencias da saude,farmácia,0,0,0,28,0,0,0
9421288297600086,n r alves,,,0,0,0,112,0,0,0
9626080387312007,k r borgi,ciencias exatas e da terra,ciência da computação,0,0,0,138,0,0,0
